"ID","SITE","STRAT","UNIT","NAMED_ID","OTHERUNIT","RAWMATERIAL","CORTEX","CORTEXTYPE","ARTIFACTCLASS","COMPLETENESS","CORECOMPLETENESS","RETOUCHEDPIECETYPOLOGY","RETOUCHTYPE","RETOUCHFACE","RETOUCHREGIONNUMBER","RETOUCHREGIONLOCATION","LENGTHLONGESTRETOUCH","RETOUCHINVASIVENESS","EDGETHICKNESS_1","EDGETHICKNESS_2","EDGETHICKNESS_3","BACKEDTOOLEDGE_1","BACKEDTOOLEDGE_2","BACKEDTOOLEDGE_3","BACKEDTOOLWIDTH_1","BACKEDTOOLWIDTH_2","BACKEDTOOLWIDTH_3","BACKEDTOOLTHICKNESS_1","BACKEDTOOLTHICKNESS_2","BACKEDTOOLTHICKNESS_3","BACKEDTOOLARRIS","PLATFORM","FLAKEINITIATION","FLAKETERMINATION","PIECEBLANK","SCRAPERMAXTHICKNESS","SCRAPERRETOUCHLENGTH","SCRAPERRETOUCHANGLE1","SCRAPERRETOUCHANGLE2","SCRAPERRETOUCHANGLE3","SCRAPERDORSALANGLE1","SCRAPERDORSALANGLE2","SCRAPERDORSALANGLE3","SCRAPERRETOUCHHEIGHT1","SCRAPERRETOUCHHEIGHT2","SCRAPERRETOUCHHEIGHT3","FLAKEGEOMETRY","PLATFORMPREP","PLATABRASION","PLATFORMWIDTH","PLATFORMTHICKNESS","STAGE","CONARDUNIFIEDTYPE","CORESUBTYPOLOGY","COREBLANKSPHERICITY","COREPLATFACETED","SCARCOUNT","EXPLOITEDFACES","FLAKEGENERATIONSLENGTH","FLAKEGENERATIONSWIDTH","FLAKEGENERATIONSTHICKNESS","LENGHTLONGESTFLAKESCAR","MAXLENGTH","TECHLENGTH","MAXWIDTH","TECHWIDTH","MAXTHICKNESS","MASS","COMMMENTS","PHOTO"
"1","SBF","4b","I4","Brown Ash","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","ResidualFacetWithBulb","No",6.63,1.92,"Main","","","","",,,,,,,6.10,6.10,9.63,9.63,2.06,0.18,"","N"
"10","SBF","4a","I4","BWA 1","","Quartz","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Indeterminate","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",3.95,1.21,"","","","","",,,,,,,13.52,,11.57,,2.31,0.38,"","N"
"100","SBF","4b","I3","Hearth Below BWA (Bottom)","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Step","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",5.86,3.37,"Main","","","","",,,,,,,24.25,19.22,14,14,5.56,2.00,"","N"
"1002","SBF","5","J3","Organic Mantis III","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",3,2,0,3,6,14.42,15.43,,10.12,,5.56,1.09,"","N"
"1003","SBF","5","J3","Organic Mantis III","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Irregular","Cubic","0%",4,2,2,0,6,16.04,32.32,,24.06,,12.84,10,"","N"
"1004","SBF","5","J3","Organic Mantis III","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","RiceGrain","Cubic","0%",2,2,0,2,4,7.45,7.9,,5.47,,2.64,0.17,"","N"
"1005","SBF","4a","J3","Furnace 2 (Rear)","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","10-40%",3,2,1,2,3,14.21,18.63,,11.58,,6.64,2.07,"","N"
"1006","SBF","5","I3","Organic Mantis III","","Quartzite","0%","","Flake","Distal","","","","","","",,"",,,,,,,,,,,,,,"","","Feather","",,,,,,,,,,,,"OVAL","","",,,"","","","","",,,,,,,22.59,,21.01,,3.25,1.28,"","N"
"1007","SBF","5","I3","Organic Mantis III","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","Indeterminate","No",4.02,0.82,"Main","","","","",,,,,,,12.42,12.42,11.27,11.27,1,0.19,"","N"
"1008","SBF","5","I3","Organic Mantis III","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRAPEZOIDAL","NotPrepared","No",15.86,3.99,"Main","","","","",,,,,,,17.02,15.27,21.43,21.43,3.7,1.4,"","N"
"1009","SBF","5","I3","Organic Mantis III","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",11.45,3.38,"Main","","","","",,,,,,,16.63,16.63,15.89,15.89,2.77,1,"","N"
"1010","SBF","5","I3","Organic Mantis III","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","ResidualFacetWithBulb","No",17.43,8.87,"Main","","","","",,,,,,,30.48,30.48,29.38,29.38,7.15,7.54,"","N"
"1011","SBF","5","I3","Organic Mantis III","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Step","",,,,,,,,,,,,"OVAL","NotPrepared","Yes",23.29,7.69,"Main","","","","",,,,,,,73.33,60.73,81.63,81.63,10.26,63.41,"","N"
"101","SBF","4b","I3","Hearth Below BWA (Bottom)","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",5,3,0,6,6,12.75,15.94,,8.71,,7.98,1.66,"","N"
"1012","SBF","5","I3","Organic Mantis III","","Quartz","1-10%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",5.03,4.29,"Main","","","","",,,,,,,19.06,19.06,5.48,5.48,2.28,0.34,"","N"
"1013","SBF","5","I3","Organic Mantis III","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",3.25,1.97,"Main","","","","",,,,,,,10.39,10.39,5.57,5.57,2.44,0.14,"","N"
"1014","SBF","5","I3","Organic Mantis III","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",5.26,2.71,"Main","","","","",,,,,,,13.04,13.04,5.43,5.43,1.33,0.12,"","N"
"1015","SBF","5","I3","Organic Mantis III","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",6.2,1.53,"Main","","","","",,,,,,,9.4,9.4,9,7.06,1.43,0.11,"","N"
"1016","SBF","5","I3","Organic Mantis III","","Silcrete","0%","","Flake","Distal","","","","","","",,"",,,,,,,,,,,,,,"","","Feather","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,16.87,,7.45,,3.01,0.35,"","N"
"1017","SBF","5","I3","Organic Mantis III","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Overshot","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",7.35,4.14,"Main","","","","",,,,,,,29.95,29.95,16.86,13.2,5.42,2.85,"","N"
"1018","SBF","5","I3","Organic Mantis III","","Silcrete","0%","","Flake","Distal","","","","","","",,"",,,,,,,,,,,,,,"","","Feather","",,,,,,,,,,,,"KITE","","",,,"","","","","",,,,,,,30.25,,26.35,,4.06,3.43,"","N"
"1019","SBF","5","I3","Organic Mantis III","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",4.26,2.01,"Main","","","","",,,,,,,18.38,18.38,14.42,10.93,2.31,0.59,"","N"
"1020","SBF","5","I3","Organic Mantis III","","Opaline/CCS","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",10.92,4.43,"Main","","","","",,,,,,,12.71,12.71,12.69,10.1,2.55,0.45,"","N"
"1021","SBF","5","I3","Organic Mantis III","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",3,3,2,2,6,14.14,16.54,,15.52,,5.14,2.29,"","N"
"102","SBF","4b","I3","Hearth Below BWA (Bottom)","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",5,4,1,4,11,12.84,18.6,,8.5,,7,0.95,"","N"
"1022","SBF","5","I3","Organic Mantis III","","Quartz","90-99%","Cobble","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Platform","Irregular","Spherical","0%",1,1,1,0,0,11.42,31.69,,24.1,,13.58,15.51,"PERFECT EXAMPLE OF A RIVER-BORNE NODULE TO ESTIMATE","Y"
"1023","SBF","5","I3","Organic Mantis III","","Quartzite","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Inclined","Radial","Cubic","0%",3,2,4,1,6,13.78,29.37,,26.68,,15.21,14.33,"","N"
"1024","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",6.32,3.16,"Main","","","","",,,,,,,12.65,12.65,8.99,8.99,2.74,0.33,"","N"
"1025","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",4.99,1.94,"Main","","","","",,,,,,,9.47,9.47,12.44,12.44,2.36,0.3,"","N"
"1026","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","Indeterminate","No",3,1.22,"Main","","","","",,,,,,,11,11,6.08,4.88,1.59,0.11,"","N"
"1027","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"RECTANGULAR","ResidualFacetWithBulb","No",6.07,2.17,"","","","","",,,,,,,9.62,,10.14,,1.83,0.31,"","N"
"1028","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"KITE","NotPrepared","No",4.8,2.72,"Main","","","","",,,,,,,13.76,13.76,11.8,11.8,3.11,0.5,"","N"
"1029","SBF","5","I3","Organic Mantis IV","","Quartz","1-10%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",8.41,3.09,"Main","","","","",,,,,,,10.02,10.02,20.74,20.74,3.24,0.78,"","N"
"1030","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",5.89,3.79,"","","","","",,,,,,,13.56,,8.18,,3.48,0.51,"","N"
"1031","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",4.7,2.34,"Main","","","","",,,,,,,14.81,12.09,8.4,8.4,2.06,0.27,"","N"
"103","SBF","4b","I3","Below Remains 2","","Quartz","10-40%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Overshot","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",7.24,3.67,"Main","","","","",,,,,,,11.77,11.07,10.5,10.5,4.58,0.72,"","N"
"1032","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","FacetWithBulb","No",6.48,3.83,"Main","","","","",,,,,,,13.29,13.29,8.8,8.8,2.57,0.41,"","N"
"1033","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRAPEZOIDAL","NotPrepared","No",7.39,2.85,"Main","","","","",,,,,,,17.19,17.19,22.52,18.55,3.95,1.85,"","N"
"1034","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",12.98,6.26,"Main","","","","",,,,,,,23.34,23.34,16.34,16.34,6.17,2.92,"","N"
"1035","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",6.92,4.23,"Main","","","","",,,,,,,17.53,13.74,10.9,10.9,6.14,1,"","N"
"1036","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",4.33,2.29,"Main","","","","",,,,,,,14.38,14.38,10.89,10.89,2.57,0.43,"","N"
"1037","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Bipolar","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",3.53,4.37,"Main","","","","",,,,,,,12.67,12.67,8.46,8.46,3.57,0.49,"","N"
"1038","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Bipolar","",,,,,,,,,,,,"OVAL","FacetWithBulb","No",6.72,2.97,"Main","","","","",,,,,,,19.83,19.83,15.53,15.53,3.81,1.44,"","N"
"1039","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRAPEZOIDAL","FacetWithBulb","No",6.65,6.35,"Main","","","","",,,,,,,18.06,18.06,16.27,14.24,5.05,2.32,"","N"
"1040","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"KITE","ResidualFacetWithBulb","No",10.88,2.95,"","","","","",,,,,,,16.73,,19.96,,15.05,1.48,"3.84","N"
"1041","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",6.58,2.32,"Main","","","","",,,,,,,26.12,26.12,21.12,17.24,5.58,3.07,"","N"
"104","SBF","4b","I3","Below Remains 2","","Quartz","0%","","Flake","Mesial","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,10.8,,7.85,,2.7,0.26,"","N"
"1042","SBF","5","I3","Organic Mantis IV","","Quartz","10-40%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",6.44,3.64,"Main","","","","",,,,,,,30.1,30.1,26.42,26.42,4.13,5.41,"","N"
"1043","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Bipolar","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",5.46,3.17,"Main","","","","",,,,,,,22.57,22.57,16.43,16.43,4.5,2.58,"","N"
"1044","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Fragment","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"TRIANGULAR","","",,,"","","","","",,,,,,,28.65,,14.53,,6.73,3.71,"","N"
"1045","SBF","4a","J3","Sav I (Burnt)","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",3,2,1,3,3,10.66,14.78,,9.74,,4.33,0.87,"","N"
"1046","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",3.44,0.99,"Main","","","","",,,,,,,14.52,14.52,7.26,7.26,1.68,0.24,"","N"
"1047","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Step","",,,,,,,,,,,,"RECTANGULAR","ResidualFacetWithBulb","No",15.25,3.38,"Main","","","","",,,,,,,21.76,21.76,18.65,18.65,3.87,2.3,"","N"
"1048","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",8.94,2.9,"Main","","","","",,,,,,,19.28,19.28,10.87,10.87,5.13,0.94,"","N"
"1049","SBF","5","I3","Organic Mantis IV","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",4.54,2.83,"Main","","","","",,,,,,,10.35,10.35,10.65,10.65,1.89,0.31,"","N"
"1050","SBF","5","I3","Organic Mantis IV","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",4.01,2.47,"Main","","","","",,,,,,,10.05,10.05,3.86,3.86,1.24,0.09,"","N"
"1051","SBF","5","I3","Organic Mantis IV","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"KITE","Indeterminate","No",3.99,1.83,"Main","","","","",,,,,,,8.43,8.43,9.37,9.37,2.53,0.21,"","N"
"105","SBF","4b","I3","Below Remains 2","","Opaline/CCS","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",3.69,1.73,"Main","","","","",,,,,,,12.98,12.98,5.3,4.26,0.74,0.08,"","N"
"1052","SBF","5","I3","Organic Mantis IV","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",11.57,5.47,"Main","","","","",,,,,,,16.58,16.58,15.14,11.45,3.02,0.78,"","N"
"1053","SBF","5","I3","Organic Mantis IV","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",17.95,9.08,"Main","","","","",,,,,,,28.44,28.44,22.88,22.88,5.98,5.7,"","N"
"1054","SBF","5","I3","Organic Mantis IV","","Quartzite","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","Indeterminate","No",21.07,6.7,"Main","","","","",,,,,,,44.2,44.2,45.12,45.12,9.81,21.68,"","N"
"1055","SBF","4a","J3","Soft Grey","","Quartz","10-40%","Cobble","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Platform","Irregular","Cubic","0%",3,3,1,3,3,13.28,24.41,,25.26,,15.47,15.66,"","N"
"1056","SBF","4a","J3","Soft Grey","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",3,3,0,3,4,12.23,14.02,,6.18,,4.69,0.71,"","N"
"1057","SBF","5","I3","Organic Mantis IV","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",8.58,3.95,"Main","","","","",,,,,,,31.23,31.23,12.43,12.43,7.38,3.08,"","N"
"1058","SBF","5","I3","Organic Mantis IV","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"OVAL","NotPrepared","No",7.35,2.57,"Main","","","","",,,,,,,19.38,19.38,15.85,15.85,4.59,1.38,"","N"
"1059","SBF","5","I3","Organic Mantis IV","","Silcrete","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",7.54,2.73,"Main","","","","",,,,,,,26.81,26.81,18,18,3.43,1.88,"","N"
"1060","SBF","5","I3","Organic Mantis IV","","Opaline/CCS","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Platform","Irregular","Cubic","10-40%",8,5,4,5,3,20.95,28.37,,24.32,,16.15,17.63,"","N"
"1061","SBF","5","I3","Organic Mantis IV","","Quartz","60-90%","Cobble","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Platform","Irregular","Spherical","0%",2,1,0,3,0,11.23,30.03,,24.32,,23.32,26.75,"","N"
"106","SBF","4b","I3","Below Remains 2","","Silcrete","0%","","Flake","Distal","","","","","","",,"",,,,,,,,,,,,,,"","","Feather","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,13.86,,15.83,,2.98,0.59,"","N"
"1062","SBF","5","I3","Organic Mantis IV","","Quartz","40-60%","Cobble","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Cubic","0%",3,2,0,4,4,24.73,37.31,,25.03,,9.62,12.31,"","N"
"1063","SBF","5","I3","Organic Mantis IV","","Quartz","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Bipolar","Bladelet","Spherical","0%",4,2,1,4,3,19.66,21.39,,10.24,,6.11,1.61,"","N"
"1064","SBF","5","I3","Organic Mantis IV","","Silcrete","0%","","Core","","Complete","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"","","",,,"","Platform","Irregular","Cubic","0%",2,2,2,4,4,6.17,20.38,,7.98,,6.90,2.08,"","N"
"1065","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",4.79,3.07,"Main","","","","",,,,,,,9.84,9.84,4.7,4.7,3.18,0.2,"","N"
"1066","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",6.27,3.06,"Main","","","","",,,,,,,9.81,9.81,8.3,8.3,2.32,0.27,"","N"
"1067","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",3.19,1.6,"Main","","","","",,,,,,,8.29,7.62,7.06,5.28,1,0.08,"","N"
"1068","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",2.96,1.43,"Main","","","","",,,,,,,12.47,12.47,7.83,7.83,1.57,0.19,"","N"
"1069","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","Indeterminate","No",7.37,2.41,"Main","","","","",,,,,,,13.23,13.23,7.13,7.13,2.81,0.32,"","N"
"1070","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","FacetWithBulb","No",11.93,6.8,"Main","","","","",,,,,,,14.99,11.93,17.01,17.01,6.45,1.75,"","N"
"1071","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Proximal","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","","",,,,,,,,,,,,"OVAL","ResidualFacetWithBulb","No",4.71,2.46,"","","","","",,,,,,,13.12,,10.03,,4.85,0.63,"","N"
"107","SBF","4b","I3","Below Remains 2","","Quartz","1-10%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",9.29,4.59,"Main","","","","",,,,,,,13.85,13.85,21.02,17.36,4.68,1.92,"","N"
"1072","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Bending","Feather","",,,,,,,,,,,,"RECTANGULAR","NotPrepared","No",11.57,2.85,"Main","","","","",,,,,,,10.59,10.59,13.61,13.61,1.69,0.52,"","N"
"1073","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",7.74,4.37,"Main","","","","",,,,,,,11.45,11.45,11.28,9.99,4.35,0.59,"","N"
"1074","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Distal","","","","","","",,"",,,,,,,,,,,,,,"","","Feather","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,13.87,,9.14,,3.56,0.52,"","N"
"1075","SBF","5","J3","Organic Mantis II","","Quartz","0%","","Flake","Fragment","","","","","","",,"",,,,,,,,,,,,,,"","","","",,,,,,,,,,,,"RECTANGULAR","","",,,"","","","","",,,,,,,14.46,,9.54,,2.02,0.38,"","N"
"1076","SBF","5","J3","Organic Mantis II","","Quartz","1-10%","Cobble","Flake","Complete","","","","","","",,"",,,,,,,,,,,,,,"Yes","Hertzian","Feather","",,,,,,,,,,,,"TRIANGULAR","NotPrepared","No",9.06,3.66,"Main","","","","",,,,,,,19.83,19.83,10.81,10.81,4.12,1.03,"","N"
